id,count
421,198.55304862136046
422,122.74458269174288
424,294.35889657149977
428,298.07818671949394
429,226.95016455187832
431,177.1101390528186
435,17.24459820410918
439,118.314710295318
441,17.28335760910902
447,85.56174767145295
449,136.84244883604583
451,137.79896127602703
452,17.930485034088576
454,199.89748396498752
458,226.49222291109322
463,137.69449967692574
467,17.70067511182396
470,249.81729787537859
471,164.75830508173289
474,287.1051950853104
478,17.930485034088576
483,109.7047852828588
484,131.3428134369768
485,84.19483330171708
486,130.30432958337747
491,101.33236172503251
494,101.74403741646128
495,263.1173337672422
497,210.32504485746293
499,169.49505684925134
515,114.07941154062904
518,204.29676495399102
521,169.8448671843356
525,156.79363150541133
529,241.63193544468115
532,143.33498350943128
534,87.70921504358701
540,88.45520764360859
544,296.9431482496645
547,167.5809195402367
549,39.64559291223722
563,38.43484313433925
564,157.2845367891574
567,111.13530629594668
572,114.83825916931436
577,131.97113188879777
578,253.2291335533308
585,304.93709405919196
588,135.01434482506212
589,121.25244790141794
590,106.49987135846992
592,17.819279762986753
594,241.0855002108005
596,17.819279762986753
598,302.91856963996565
599,135.5181610922367
605,30.248572870038807
606,124.24256295674336
607,267.97291374879654
608,221.9173354345593
609,61.96370095381603
610,287.6156988389764
611,178.94709719830934
614,127.7965622015367
615,209.86169599947755
616,271.39395817435224
617,122.68515815559527
618,248.03824270421023
624,108.87703059972111
629,139.9993997605531
631,83.9903400172238
633,80.13039124910436
637,24.735559767707567
638,106.62987263390498
643,60.84372485330978
644,149.13332842327037
645,39.661056345755675
646,201.46103007500054
648,196.21175754563598
650,31.421683509908906
651,179.56229417248386
652,279.03040185091044
656,129.39503507514144
657,17.930485034088576
659,71.22947542031427
660,210.03608781326005
662,101.8796777719265
665,308.7500867021152
675,293.58848930767795
681,160.98765236182177
682,217.8609080495823
685,16.950147884362252
686,196.622265253458
689,24.55819806936946
696,150.39568203503413
703,151.41805312853748
704,100.93120977244197
705,149.7775990360732
714,220.0897599298808
717,85.11483252838967
718,17.819279762986753
720,87.0947574105612
721,247.98676240405766
723,214.33348234368523
726,163.3333056848841
728,130.53406152217104
730,174.555658673749
731,24.70536492060608
734,313.7441372858428
737,84.13508150696069
738,18.58374333915893
745,164.36398313291352
746,24.55819806936946
749,217.1531664815536
752,24.50510390937875
753,159.50764431289852
758,221.83408961503432
765,17.90256877007895
766,235.23021138497018
768,83.47958551244031
769,194.15524945438855
774,123.30697619813868
775,108.8136752276747
781,60.8030057896779
784,294.7510628894191
794,18.16188430634488
795,285.54797371453026
796,84.13508150696069
802,171.3282048064129
803,187.08091763279893
805,39.71623975025016
806,288.04513835964184
807,106.34150083903319
809,18.16420175295859
810,169.92288472635377
812,173.28729073873578
814,104.89708064192557
818,258.35316216449644
819,159.85557857010718
825,68.53072678550448
836,112.44918676770139
839,120.68987428438088
847,281.8656993435606
848,171.57008315638888
851,122.00583355609005
852,141.40007942813844
853,28.20764365350933
857,161.6033227116901
858,38.66256197111319
859,241.28153514178229
861,30.694059979970067
867,104.58306272940284
870,239.9701826077988
871,239.30237977691874
872,201.33658796073584
874,312.6879571247777
881,202.28039093702844
886,140.4795215178071
890,61.87342994573792
895,158.48931530905477
899,84.72377572793452
900,280.93659232115
901,261.52219686132634
902,220.6824770974696
903,31.192292129644606
913,265.8751825645066
918,199.08794256070462
923,156.05206532178082
924,39.93878414957751
926,24.70536492060608
927,18.385074565278945
930,242.58071905541752
934,39.58479102812566
937,141.02653471245637
939,143.96058454311148
941,90.0794263426558
942,313.158632469263
946,276.3464660936864
950,100.7900945617812
953,87.29778016228643
959,89.07180810558587
961,24.739340997049585
962,91.42807044803209
964,55.21435490918021
969,191.2130397070278
971,134.19897287719044
976,30.949166513646347
978,227.86074757455543
980,262.80704394490397
981,129.57832697607438
990,305.432225667157
993,18.017991494036895
996,18.099769541676924
998,294.12611743798874
999,182.64005119288092
1006,117.8796290347544
1008,17.70067511182396
1013,30.587496202334957
1015,101.85553142266386
1016,120.47626296483058
1022,286.0282360167527
1026,249.8703757712247
1028,237.16660181691748
1031,58.857336629509206
1034,61.002878805550914
1037,182.97875551506604
1040,61.79500591058134
1042,18.500454332066727
1046,18.099769541676924
1048,105.2635172913585
1049,109.1365476862404
1050,61.96370095381603
1051,180.68004090533537
1052,271.4519330937362
1055,167.47914555349635
1060,152.97350779955963
1064,24.912631955484446
1066,67.09230375008698
1071,101.09578889265903
1073,17.947138722090763
1089,193.1010042551796
1091,109.69599779854128
1092,79.9679294997441
1093,222.9103414855299
1096,286.4920791734236
1097,212.03424473397365
1098,18.301785558186744
1099,39.158086186579624
1102,177.91497852560585
1107,84.64168887731415
1109,31.346472423825173
1111,114.52495279793175
1112,116.56668082005963
1114,295.376344274127
1116,286.34641705084704
1117,122.10196559823065
1118,70.82647851825821
1122,122.85748067986039
1124,175.54819614226219
1127,111.52196786361584
1133,227.44184210193654
1134,38.882174884528204
1135,158.00612972931845
1139,282.850827135538
1143,61.09422542390839
1150,104.25768380200883
1151,115.25512104168908
1153,280.62064982515
1155,24.85051719081649
1162,25.2238060859975
1163,198.9582341035162
1166,21.592582648574588
1171,84.22557811246189
1172,17.872373922977463
1173,264.2466535117701
1174,79.21951618044976
1177,117.63803505301088
1178,179.71981417697398
1184,159.25138162070368
1185,115.88405129201327
1186,107.79269311131117
1187,180.9081079586527
1188,286.2251475681149
1191,154.12968277123738
1207,125.0535361498692
1213,40.00132847324929
1215,131.99218357266705
1223,174.33023725864422
1227,116.55560334163413
1236,61.09422542390839
1237,61.60629008957249
1238,18.58374333915893
1241,24.143372116712715
1248,18.562569096734684
1250,28.746479827054337
1251,159.55714223366613
1253,103.57306863628104
1255,100.83474976210123
1257,171.73193262460782
1261,105.46521261000744
1262,307.29486695736034
1265,128.39163405840998
1273,186.05804105176327
1277,272.97680568901035
1278,114.94287115719766
1280,103.80089793027035
1284,261.7045415302784
1285,295.60054605875104
1288,30.694839305689516
1295,116.28403257906335
1297,312.9195918966226
1299,265.75007482511484
1304,158.7396144673699
1308,39.96340105160632
1310,99.48515586671398
1311,115.50728776830971
1314,91.22415674891185
1315,108.8693516484946
1318,37.942706350798815
1320,300.83792808357344
1321,288.99726855130456
1322,242.8568834279571
1330,123.16598155828768
1333,172.48810675144944
1334,226.720419817651
1341,134.55797812499887
1344,133.23488781294674
1351,234.04396095765847
1354,104.3013280270657
1356,61.61761876001007
1363,119.10531335413873
1365,239.72847602149744
1369,122.03794594496088
1373,106.37030027632433
1375,115.28325071581611
1377,85.10006366411115
1379,125.76429229743937
1380,276.7322929523259
1381,100.77999667224044
1384,193.98711472574004
1390,180.46933256364593
1393,223.3141272944699
1395,61.09422542390839
1399,304.0794839912157
1400,95.05382046507496
1401,167.28363648896
1404,179.24980342833797
1408,18.278075664487673
1409,27.14773291667265
1413,246.32092865027687
1416,284.4219139749755
1418,106.7252658909071
1423,88.02973569638255
1424,24.55819806936946
1425,17.763516962568776
1433,228.4192190816914
1434,153.55014520276004
1436,306.3017720255118
1442,267.60357271472145
1444,85.03083820532574
1445,128.149801132912
1452,201.2562005103093
1455,168.06928851425198
1462,62.171838208717986
1467,65.48050524682417
1472,40.58003352090759
1475,177.98208478381846
1493,113.82244703901988
1501,221.5078980301416
1503,287.70959807553135
1504,244.22904308099223
1505,17.872373922977463
1511,208.2100885540524
1512,61.62007951838749
1513,109.86754146422685
1514,31.6598239156025
1528,219.18145532718825
1533,249.14283434582345
1534,25.202631843573254
1536,162.98824977231186
1537,83.30470702120068
1539,241.19387957337867
1550,257.566490233231
1552,212.58290319405657
1554,229.8732652932003
1555,305.7848261069437
1556,101.90495700375244
1559,28.375038996517578
1563,235.9642834970795
1566,137.10292369948124
1567,175.41408823681715
1568,24.854764188755855
1571,219.53370567267635
1572,18.562569096734684
1574,60.964838169006434
1577,17.94739344955018
1583,74.81938671650855
1585,26.105764776845955
1586,227.576841501038
1587,199.5866449422474
1596,144.92078223064522
1602,27.87741770986233
1604,76.5529506509006
1605,35.657505878484045
1610,289.6579497416391
1611,100.99191533334032
1616,28.525577812355166
1617,101.98284231211744
1618,17.819279762986753
1622,40.56226262761442
1623,38.582657399794265
1628,291.85316646109874
1631,17.75651638166523
1632,191.7844669905172
1633,255.70795006967901
1634,290.61946733889255
1636,226.09405782776744
1637,101.77325122487015
1643,160.3460665933398
1644,106.34150083903319
1646,95.90341848682822
1648,212.47746588156645
1651,39.71623975025016
1656,18.3639003228547
1658,156.5307664705308
1659,18.3639003228547
1665,158.253170812592
1666,141.56190014544072
1670,31.6598239156025
1674,171.67712273892647
1679,202.1356529526598
1680,231.10124006013996
1683,310.97622586764703
1686,24.641487076461658
1691,102.00772457694592
1693,38.48381628575273
1696,30.709706959518183
1697,104.88816235253817
1703,86.21856353101454
1706,24.55819806936946
1709,148.9835714224278
1710,84.19483330171708
1712,184.50315076436564
1713,123.10737291515288
1718,307.8766997726798
1719,181.9697332205813
1722,284.64909693073514
1723,131.34535087609854
1724,284.75276582715975
1728,63.43151616235514
1730,31.580463169206045
1732,27.26097464287487
1737,37.92690812709728
1745,83.47958551244031
1747,17.872373922977463
1748,18.41445883157058
1755,111.48689489327036
1759,17.928215192818733
1761,275.22481464829457
1764,224.4508537469854
1765,146.63709780002995
1766,84.13508150696069
1768,87.13222704396132
1770,25.202631843573254
1771,160.663832071577
1774,102.37796455670444
1785,124.64931523700353
1788,197.17357248352536
1792,17.819279762986753
1794,242.44786880907577
1797,120.5164956339762
1798,15.362199530848693
1799,252.65701599746328
1802,105.20506374532529
1806,39.47840450147592
1808,87.91637219396351
1810,246.50544798597625
1818,103.54862603497475
1819,314.71002967538664
1820,292.4815620778795
1822,235.6541703902494
1826,227.53191314413368
1827,176.34840142104298
1835,19.46570203000739
1841,116.43462207845286
1842,146.62772406685318
1843,18.58374333915893
1846,39.501315407383046
1849,108.81257684561601
1850,191.18734863102077
1851,178.06194248094587
1857,61.17297542390839
1858,190.81815101092644
1860,99.4105455398726
1861,268.33889345200646
1864,104.6826018519112
1869,294.01177296418837
1871,62.171838208717986
1872,25.904922343796102
1875,17.930485034088576
1878,223.28618595498614
1879,258.80479542521834
1885,84.69469315460132
1888,101.81340596163237
1889,24.386499258215956
1890,98.26947319570614
1896,133.74614255493677
1897,167.75497067370907
1898,112.24933282554494
1900,86.91459490110418
1905,29.84315584874887
1908,105.68649277187205
1909,106.57593009511538
1913,62.57185976407335
1918,104.1366151294325
1922,299.5185661082431
1923,124.50644115476393
1925,271.28098792351557
1926,137.71009260203212
1927,286.05512030714766
1930,231.79331592883221
1935,68.43909765191805
1939,117.89810899291668
1942,102.31352389542248
1943,239.99719781773334
1948,239.68630758352865
1949,269.72127709968134
1951,107.75659602464525
1953,117.15845021227757
1959,122.1004351371094
1963,18.500454332066727
1967,152.0558293656245
1973,273.1515877283648
1975,24.641487076461658
1976,85.66455892379625
1990,117.72952708455784
1993,120.12510442445334
1997,164.1235541519724
1999,123.80260031369517
2001,279.0469379338472
2004,83.68407879693359
2010,101.69165102284197
2013,131.7060498933685
2017,293.4343142978279
2021,116.80038608999394
2023,143.9293601204931
2026,154.08166348265667
2037,27.11588021603487
2039,177.65545406735185
2041,17.872373922977463
2046,26.8550059708534
2050,17.955662930069664
2060,226.8227322418877
2067,105.66126569432429
2069,149.48569663019123
2072,275.01409172980806
2074,123.82812439661492
2079,121.44114806339691
2083,24.469788265308157
2085,172.05106602520152
2087,17.784042588339457
2093,142.55889830114953
2094,26.105764776845955
2097,28.490574977479106
2103,99.33635684422197
2104,61.17297542390839
2107,178.23055862416604
2108,21.801741222223686
2110,67.65751841930768
2115,171.32040190121072
2117,30.15485903317091
2125,287.77862665538083
2127,252.76412917155554
2133,18.21996455337656
2134,314.67809316633424
2135,119.86100294754476
2141,247.28632134350673
2143,38.40208862401194
2145,84.13508150696069
2146,25.2238060859975
2147,276.6417861971932
2148,61.74285637656832
2149,62.11037208182097
2165,111.65865179180462
2166,168.8824867388906
2177,181.7411086499083
